Score	CPUt	H_en	H_EN	H_wg	H_IWG	H_EWG	H_ptc	H_PTC	H_ci	H_CI	H_hh	H_HH	H_PH	kappa_WGen	kappa_CNen	kappa_CNwg	kappa_CIwg	kappa_WGwg	kappa_CNptc	kappa_CIptc	kappa_Bci	kappa_ENci	kappa_ENhh	kappa_CNhh	kappa_PTCCI	kappa_PTCHH	nu_CNen	nu_CNwg	nu_CIwg	nu_WGwg	nu_WGen	nu_CNptc	nu_CIptc	nu_Bci	nu_ENci	nu_ENhh	nu_CNhh	nu_PTCCI	alpha_CIwg	alpha_WGwg	r_ExoWG	r_EndoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	C_CI	PTC_0	HH_0
0.0257823	1235.22	6.50632	20.5259	83.292	5.92699	39.2988	84.1792	8.43498	38.0707	49.684	57.8489	99.8135	80.1081	0.00574482	0.0105447	0.00680528	0.0645585	0.0921811	0.216499	0.00168305	0.00514487	0.0102665	0.0357098	0.156382	0.0438081	0.419659	7.78594	1.75337	5.29188	2.06885	7.59367	7.17449	4.78346	6.57064	5.89956	6.0545	6.66419	4.83043	3.00436	9.94301	0.00226863	0.0241539	0.00957938	0.00149323	0.0932842	0.0133919	0.473638	13.594	4.85929
0.0259015	368.927	7.36132	64.9055	41.0011	53.0572	15.6864	9.05961	90.7462	17.825	63.3072	25.5939	17.5457	45.4028	0.00216787	0.00381323	0.00358116	0.00726816	0.0183972	0.521697	0.0392144	0.450426	0.00697885	0.0077491	0.1449	0.0243738	0.00134476	8.26707	7.70063	7.59941	5.72397	5.82515	8.47979	2.87459	3.25877	3.02889	4.50804	9.01779	6.02851	9.96479	9.4036	0.138859	0.00130816	0.00199285	0.0111918	0.104647	0.746247	0.661369	17.9994	428.421
0.0259413	413.15	51.8684	11.3236	24.5181	28.7976	68.5486	38.6383	54.3396	55.7968	93.8898	32.9942	96.0684	70.3562	0.0951626	0.0106275	0.00676778	0.0346332	0.390431	0.259377	0.00418461	0.00439752	0.0159917	0.0924525	0.115968	0.211012	0.296724	3.4695	6.17618	6.00202	9.20625	8.52242	3.72077	6.5281	2.29605	8.58276	9.3334	5.13266	3.09996	3.06253	9.30439	0.0178573	0.941932	0.00165184	0.00347884	0.00998266	0.0214255	0.0447145	1.30233	1.38056
0.0261916	694.113	85.0869	21.9547	21.7777	58.6782	43.6053	93.3677	5.26155	56.5778	59.3927	84.4218	46.1375	76.0666	0.00241574	0.00224993	0.0118317	0.479963	0.0477948	0.144784	0.0270117	0.00825227	0.00298684	0.246892	0.00950487	0.148474	0.00373178	3.15414	2.33517	1.95353	3.26504	6.20982	1.90486	9.65488	2.55432	9.13891	7.48369	5.42926	3.90861	6.41268	8.98419	0.00145513	0.00619518	0.0322123	0.00145873	0.0296014	0.00745397	0.228998	1.83438	90.5933
0.0262965	1876.5	44.4592	7.00416	82.4435	49.2609	7.35441	88.6216	24.4947	76.0141	17.8364	74.2754	18.1143	73.0666	0.0423686	0.0180189	0.00209066	0.131085	0.00340275	0.230302	0.00385381	0.0642568	0.0523553	0.0622193	0.0773683	0.00843208	0.0152385	3.79046	5.44194	2.59354	9.40573	3.97121	2.00602	8.81777	1.33811	4.50482	4.15865	6.83578	4.51636	5.86252	8.33978	0.482725	0.00138225	0.494537	0.00152086	0.150011	0.00429718	0.0103962	2.16548	639.465
0.0264152	950.607	10.4783	31.1488	96.407	7.55216	61.146	62.7619	78.7725	61.5801	71.6685	91.029	6.73668	52.0621	0.640214	0.0258908	0.00196218	0.0046723	0.0602403	0.00938856	0.00511245	0.917403	0.00553919	0.0233721	0.0014665	0.0458423	0.0444518	8.61398	7.67795	4.16643	4.6081	9.3105	3.94082	2.74503	1.5611	9.36306	8.42463	1.60045	3.90629	4.83043	9.33717	0.779667	0.00577496	0.857146	0.0246686	0.516706	0.0264433	0.0317594	14.3003	55.3921
0.0265263	1398.71	88.5726	8.00551	27.7561	50.4155	84.1958	18.0525	11.1356	38.7594	22.979	77.4216	93.8994	30.9507	0.00177846	0.0112916	0.00683283	0.0474843	0.00461812	0.565888	0.0714465	0.119913	0.00902918	0.00384311	0.160579	0.0438132	0.00763989	8.03341	7.39811	5.20427	8.80573	4.81248	3.027	4.62386	5.07242	6.18764	8.62826	5.03843	4.58143	3.21497	7.85492	0.454326	0.00128521	0.0733614	0.164746	0.254555	0.00642596	0.886256	7.60718	204.476
0.0265871	585.518	68.3004	83.7481	77.4251	14.7147	45.7566	45.3615	94.1218	62.296	53.5546	55.9126	86.0739	94.8356	0.00233675	0.048273	0.00148416	0.117994	0.0401714	0.646368	0.00185554	0.00454363	0.0336041	0.48308	0.0946385	0.0184814	0.083095	7.05823	5.01906	4.19162	3.70845	9.46883	3.22809	7.09243	8.45782	6.08445	8.80638	8.19135	3.92192	1.59108	7.79024	0.00206184	0.185793	0.171737	0.0575609	0.0386477	0.0227107	0.0840773	10.8703	10.2632
0.026637	1787.39	38.3539	15.7237	59.4291	51.0983	40.2059	81.4967	56.7998	75.9002	94.2383	67.9544	68.029	45.7578	0.0123638	0.0267241	0.00951479	0.0337004	0.362982	0.0745034	0.0275551	0.0433869	0.0210186	0.0135715	0.00348439	0.267819	0.00645216	4.50631	6.18188	8.88021	4.20135	8.30897	1.25615	9.58287	7.25361	2.94586	9.59231	1.02783	3.54643	3.6264	7.84439	0.00326015	0.0127115	0.0136304	0.0762899	0.00228507	0.0400477	0.0211768	191.334	9.69242
0.02665	2420.52	92.2047	42.6216	23.9944	64.4916	55.9273	54.0173	96.7186	57.4493	51.6989	81.7689	80.8874	72.4557	0.00984171	0.00103381	0.00253029	0.010118	0.0540597	0.0041023	0.00118152	0.864675	0.00433275	0.0227349	0.00439936	0.0403138	0.00109876	3.73098	2.23046	6.09968	8.86235	7.16753	1.8352	4.91954	5.23382	8.9958	7.15439	4.93741	1.15005	3.61939	7.98634	0.145173	0.118199	0.0055241	0.00110868	0.575937	0.0668296	0.0590088	23.1268	2.14473
0.0266923	1664.54	77.5877	95.2969	76.9339	9.26011	43.6651	94.0406	68.4002	63.7319	33.9455	84.4108	57.32	56.9974	0.428441	0.0612243	0.00419189	0.0213415	0.0446808	0.179425	0.013408	0.52002	0.015709	0.45373	0.13756	0.00262788	0.330765	4.15174	3.17404	8.54492	5.63249	8.90016	8.61086	4.36613	6.86644	1.34286	6.82616	3.05047	8.40934	4.68116	7.96924	0.0254671	0.0133859	0.00322014	0.0411798	0.00123939	0.0460419	0.144954	226.74	685.136
0.0266937	915.789	63.0536	12.8329	52.0174	50.3951	25.4324	84.0676	36.3198	61.2933	34.9793	49.161	50.5136	98.2873	0.269346	0.105089	0.00328564	0.00603688	0.0262396	0.271631	0.485774	0.00473831	0.00280822	0.344906	0.00436451	0.00906979	0.00932562	7.30768	8.99539	8.54097	3.7278	5.69132	2.95655	2.8881	7.14783	3.7043	3.82717	7.57934	9.05675	1.8671	8.71005	0.193327	0.00541811	0.0951701	0.293302	0.0241874	0.00308162	0.37731	4.64312	138.432
0.0267251	531.176	65.281	13.9877	94.378	50.3534	42.9026	64.5383	15.915	96.7244	13.5294	50.8013	45.2021	22.4877	0.00676733	0.00543828	0.0294143	0.0634635	0.374092	0.200753	0.197799	0.0558723	0.0378466	0.00527938	0.12606	0.759462	0.00324094	9.34076	3.30512	4.67952	3.28417	8.15581	5.82922	6.10908	4.61379	9.85307	8.92745	8.13159	5.92059	1.39521	8.91121	0.00934618	0.0394449	0.00431096	0.280965	0.309339	0.00281027	0.0389424	2.92753	2.40987
0.0268439	573.937	5.48465	64.9498	51.8384	49.913	48.6108	70.935	24.8879	75.0078	85.5154	51.3853	77.057	29.8984	0.00168813	0.00886906	0.0423741	0.150556	0.0166086	0.010757	0.00358191	0.00973757	0.0151761	0.00213247	0.0100189	0.936461	0.00169568	3.47063	8.24716	7.53737	2.73143	7.27122	1.68177	9.68032	2.84199	9.23002	1.85095	1.23208	2.02993	1.69366	9.51176	0.69557	0.00243584	0.993243	0.880699	0.00525671	0.0469994	0.360843	573.095	18.5963
0.0268901	688.103	19.5233	8.26397	17.9873	48.7723	14.2368	62.141	67.2363	98.9594	54.4656	72.9618	19.7836	87.2388	0.10381	0.090115	0.0565136	0.299433	0.00169139	0.632635	0.00957131	0.00354934	0.087446	0.00143402	0.0708398	0.0388249	0.0120545	2.19203	8.66768	2.28961	7.78229	3.4096	5.85792	9.61769	7.58302	9.40709	5.37764	3.4238	1.59912	1.47278	7.32918	0.119808	0.018026	0.00294169	0.237372	0.0306544	0.00115476	0.761761	392.987	2.06153
0.0269717	637.421	52.8799	41.343	31.937	49.4016	30.5113	62.6078	87.1682	96.1192	24.1246	55.0699	20.4427	93.3366	0.194839	0.205863	0.0012471	0.0569332	0.0117321	0.0333732	0.0106468	0.00857956	0.0377301	0.173961	0.252531	0.00655027	0.00154041	7.2525	3.52464	1.95163	8.07532	5.46495	2.07717	9.60291	8.6109	3.53816	5.55175	6.22414	2.64579	1.23478	7.00832	0.0134493	0.00266996	0.00971095	0.351841	0.201852	0.358675	0.129321	165.34	157.138
0.0272084	784.411	48.3319	15.1017	37.3747	21.4853	45.5785	27.8572	80.1506	48.8068	56.2867	61.5075	89.9095	20.2935	0.0135207	0.0326556	0.0420128	0.0896912	0.251259	0.0242871	0.00405601	0.0760083	0.0185367	0.0818177	0.158072	0.116873	0.0237355	6.90971	2.85895	2.656	3.54964	9.83935	2.93595	6.5396	5.88175	2.10586	4.23546	5.89064	5.25359	2.43162	9.48269	0.00282864	0.01323	0.68365	0.015091	0.00245167	0.308943	0.912771	640.95	507.022
0.0272204	1385.15	27.3583	43.9701	84.2239	28.1775	15.052	51.1702	22.9711	96.0499	46.3734	97.4563	11.7432	46.4125	0.0070467	0.0172626	0.00395461	0.178153	0.177076	0.629969	0.147459	0.523432	0.107366	0.00200037	0.0134098	0.850266	0.00595917	9.59594	8.5805	9.45697	9.66768	4.98446	4.49066	2.11712	1.86611	4.13399	8.56957	5.25248	8.24862	4.92821	6.60902	0.00125228	0.036992	0.00943438	0.0136498	0.3707	0.0267412	0.722731	80.5881	108.878
0.0273106	1508.62	17.7036	59.2375	57.9088	45.5894	64.1333	55.8277	64.4043	54.592	17.4552	65.2149	54.822	66.8371	0.0188454	0.126567	0.0293131	0.0967552	0.0182936	0.118396	0.0679463	0.0015348	0.0283372	0.0348821	0.0526692	0.00108933	0.223182	8.97836	3.28302	7.95775	8.25267	5.97816	5.56897	3.52169	7.23291	6.68943	9.91423	8.39972	3.61933	9.54332	6.42377	0.0133727	0.0464587	0.00233808	0.00146329	0.109055	0.374316	0.68158	9.43514	30.7653
0.0273343	675.194	36.7442	45.521	52.9537	67.9369	25.0193	78.6922	36.8218	78.6889	70.2672	24.467	51.5816	20.5288	0.00183555	0.0112131	0.0359107	0.112595	0.0315002	0.326495	0.00307733	0.0158279	0.0127589	0.0456712	0.211956	0.0048239	0.00476386	5.9255	8.82953	9.13554	4.57974	8.34604	5.67276	2.86431	5.39629	5.13998	2.23975	7.58397	2.29022	8.6491	6.41552	0.06129	0.00274201	0.00369925	0.411571	0.318062	0.013001	0.0383144	9.46164	1.57022
0.027616	1708.05	22.0108	54.4472	55.6567	37.9875	13.482	57.7349	69.2647	57.1858	90.5844	48.953	82.6843	28.5805	0.0497429	0.0347191	0.00291721	0.0137434	0.00586781	0.2565	0.139284	0.00593887	0.00565692	0.0116599	0.00944402	0.00129021	0.944892	3.53617	7.3951	3.96996	3.24034	4.47724	2.09096	8.33277	6.23076	2.41829	4.90263	4.99204	7.37114	7.69503	6.09046	0.984187	0.00710755	0.0311512	0.483452	0.00189168	0.006476	0.0467592	82.4221	424.646
0.0277377	1088.17	13.2027	25.2767	31.774	15.5435	6.8212	95.6634	48.8374	38.1192	11.0403	97.5657	45.4674	43.8896	0.00152402	0.0121107	0.00115949	0.162153	0.00213754	0.0489052	0.0648233	0.00158966	0.0250397	0.00676868	0.0478635	0.00186224	0.975489	7.18031	4.02697	6.94557	5.18133	9.64829	8.10342	8.66023	1.04073	7.70099	4.07375	5.4079	4.12539	1.14308	5.9046	0.302808	0.00108978	0.0112002	0.126852	0.0203171	0.137196	0.0629683	53.9354	9.35676
0.0277937	292.402	16.0404	75.0322	26.789	9.99008	96.6869	8.94324	79.4027	37.6753	76.0598	37.1984	46.8222	55.3828	0.0180133	0.00187833	0.00139762	0.00161412	0.196384	0.378233	0.00147525	0.0148489	0.0103384	0.0396071	0.0058605	0.136279	0.370227	1.11834	3.28725	8.29041	6.93659	6.17528	6.64759	7.46419	9.51431	4.14215	2.18374	8.81355	1.40468	1.1319	5.83693	0.00275282	0.20156	0.013439	0.248653	0.166113	0.0528328	0.099115	8.49773	66.6991
0.0278669	100.603	41.0008	91.506	17.6448	44.5419	12.4042	79.7961	21.9373	29.2389	47.7883	27.0274	23.5493	55.0222	0.417441	0.33428	0.0152822	0.0549483	0.0336339	0.823912	0.151688	0.271646	0.0037305	0.00195265	0.00216555	0.00298239	0.0170306	6.44828	6.46726	7.37923	2.51845	8.91729	3.86045	7.26121	9.82865	6.47361	2.27275	6.81304	8.66301	1.19789	6.46443	0.00615426	0.00400542	0.0079537	0.207708	0.0386162	0.00233696	0.633314	775.49	22.2388
0.0281554	2186.33	38.2561	63.4281	36.4303	80.9251	36.7297	82.858	66.3528	42.0725	98.8425	39.7725	35.6738	21.9421	0.00151073	0.0290112	0.00380937	0.144553	0.0290446	0.266526	0.00408104	0.0436847	0.0529493	0.00428244	0.00389881	0.549915	0.00254979	5.55911	9.08727	9.92548	3.91585	6.59635	5.3406	9.56867	8.20465	5.99224	1.09141	2.17723	1.68358	8.35493	5.51192	0.00711261	0.00376536	0.00151517	0.00285967	0.0597072	0.0199459	0.25393	124.018	1.1633
0.0281789	1563.06	20.858	13.0058	41.344	17.857	86.8123	90.8021	74.564	49.9764	67.2941	13.8459	23.8878	91.1135	0.0813158	0.0354462	0.00356468	0.0190951	0.503745	0.21323	0.00324399	0.00126636	0.00228905	0.217338	0.359935	0.114587	0.240225	2.75018	3.63087	7.1397	4.4934	3.70927	7.56833	3.83848	7.67509	2.28421	2.8252	5.72804	9.84025	3.59825	6.4708	0.040868	0.846103	0.00273703	0.0207498	0.866322	0.049379	0.0520848	964.718	16.1716
0.0282004	362.049	50.6312	30.0362	7.56735	20.5216	7.44367	48.5677	11.3239	23.6749	36.2799	71.8633	12.7418	17.4111	0.219107	0.00562165	0.00129127	0.00924444	0.00787718	0.392227	0.159714	0.0236286	0.00424005	0.00316967	0.001199	0.00345668	0.164545	9.15523	5.9763	3.24477	8.69713	9.96519	5.35887	7.31167	5.18943	8.969	8.508	7.99516	1.30946	2.38692	5.43148	0.6459	0.00290203	0.00457908	0.0168876	0.834439	0.00770296	0.165067	5.56924	30.7647
0.0282399	367.7	30.4984	43.9253	98.429	15.686	28.3749	47.6668	84.5	75.085	95.9041	82.2067	12.8406	76.5655	0.0108425	0.0382943	0.0155413	0.00173693	0.0738235	0.546149	0.0688897	0.733254	0.150564	0.388172	0.0298077	0.0336546	0.933372	9.5159	8.74093	7.0627	5.89414	5.15038	5.96551	6.36765	5.34827	1.30013	3.96357	4.39899	8.78436	1.0896	6.05163	0.0198588	0.233226	0.00568822	0.152697	0.0028183	0.0576985	0.663845	3.44544	67.6753
0.0282546	1830.25	8.80837	18.9523	12.8996	84.2041	84.5306	54.3629	63.2579	90.8219	46.7691	73.1557	8.51385	26.4154	0.00222131	0.0043125	0.0013582	0.0122148	0.114227	0.187322	0.0011682	0.0199639	0.124954	0.522253	0.00208655	0.0215757	0.00162021	1.4211	6.29013	4.49789	9.45937	9.84689	7.24331	7.75385	2.05124	7.59085	6.13767	1.16712	3.97239	6.73154	9.71665	0.00161069	0.00985924	0.372664	0.0307846	0.0957101	0.282151	0.039347	34.2903	486.634
0.0283946	1931.35	67.1118	36.8265	68.6326	14.2381	26.0382	32.6155	22.5723	8.99448	85.9328	73.407	77.8945	91.0529	0.00100732	0.170286	0.00717269	0.0903287	0.0383116	0.788488	0.00924432	0.0918826	0.161536	0.0330817	0.0115251	0.0229723	0.0128744	9.90312	2.66467	1.0012	7.01939	3.22163	7.42737	1.70104	9.00744	5.58379	1.26722	3.87273	7.19896	4.45056	5.78172	0.00565029	0.240817	0.00445123	0.0656264	0.00773677	0.596858	0.559162	3.48313	4.3465
0.0285722	525.26	67.3722	39.0866	31.8042	17.705	60.4871	11.8988	28.986	36.3002	86.165	32.8377	12.205	10.3643	0.58437	0.568428	0.00107026	0.00818	0.0539288	0.539097	0.116579	0.0421747	0.08993	0.00132738	0.268833	0.0100779	0.183954	8.42606	8.05288	4.01614	6.33066	7.95385	3.6507	5.11696	8.87791	4.7368	3.18578	8.54408	5.22056	8.68111	7.43678	0.0170523	0.00578699	0.00134052	0.0379308	0.00112177	0.088309	0.403374	18.1037	11.242
0.0287682	496.269	86.6095	49.5073	61.8516	16.1856	39.7234	63.5705	17.5171	60.3595	97.0697	69.8117	66.6378	85.6104	0.309972	0.0371699	0.00558864	0.121337	0.00653006	0.0729576	0.553059	0.00509932	0.0032077	0.0131921	0.00609978	0.160729	0.00293888	3.47931	3.44495	2.33329	6.78744	9.53446	2.42851	2.50151	7.94199	2.19116	6.15915	8.04646	1.75511	1.118	5.78171	0.024931	0.00311469	0.00263054	0.278471	0.00216071	0.00263767	0.119622	7.27081	15.6303
0.028833	1079.91	34.3098	71.8672	86.3235	93.7209	99.4212	34.9414	80.725	73.7966	70.9352	98.8746	52.876	45.2292	0.00313195	0.0067257	0.00115872	0.00733043	0.0558784	0.616061	0.0420399	0.666221	0.00371267	0.00324581	0.0186757	0.040503	0.00352472	6.92646	3.89796	5.78913	8.49127	6.37703	1.29638	6.69294	9.62116	3.59905	3.35924	6.02596	4.76884	5.89114	4.92514	0.00105239	0.9404	0.00805924	0.00599315	0.0101682	0.0714733	0.493977	13.105	42.3112
0.0288591	81.2471	36.344	43.7083	13.99	82.2337	5.09386	24.527	93.1047	92.5707	71.7523	39.4361	51.0181	82.6361	0.00244677	0.0271244	0.0270037	0.0705868	0.00846985	0.036586	0.245183	0.0350932	0.0123058	0.0130594	0.00123777	0.00326007	0.00586304	9.98827	9.59139	6.61391	9.24621	5.90836	5.95856	2.76798	7.06516	4.40021	8.3786	3.21673	7.06673	2.59322	4.90345	0.00762321	0.0145189	0.00167638	0.336165	0.00458068	0.106819	0.110461	6.30201	5.31475
0.0289894	1223.48	25.8351	68.6653	44.9045	18.0296	90.0509	42.398	39.5439	62.6638	72.2985	86.8226	85.5864	57.6562	0.208992	0.00424154	0.00123782	0.107235	0.34006	0.0135268	0.662773	0.0942647	0.0144981	0.10003	0.00348748	0.78086	0.00188609	8.46701	3.7353	7.57584	5.22022	3.98914	8.24781	9.78377	6.07409	7.90265	5.23078	6.97175	3.28802	4.28854	5.38664	0.0441578	0.040053	0.013216	0.0215086	0.294605	0.0469001	0.0141618	6.45176	4.78588
0.0289933	1007.51	24.6349	49.8802	35.1848	47.3893	43.9432	8.19194	50.1154	52.6217	49.8862	67.656	98.4012	43.8833	0.057099	0.011446	0.00474485	0.161582	0.643201	0.913403	0.0014116	0.00217004	0.00207285	0.00624465	0.0355226	0.863494	0.00212553	7.96285	1.74322	2.19141	3.52265	7.59812	1.33914	6.81452	9.12746	3.16761	7.72733	8.84937	6.981	5.13836	8.81525	0.0101503	0.0696134	0.180117	0.00354317	0.159764	0.300188	0.115418	1.2579	11.8878
0.0290696	2020.33	11.1733	54.5788	15.7121	9.94849	28.0308	6.37424	21.2609	81.4254	34.5952	79.3106	31.956	20.1139	0.0148235	0.00331472	0.221086	0.236763	0.368869	0.338902	0.00801131	0.162297	0.00147895	0.0320654	0.0155721	0.098464	0.0176349	8.72729	8.44167	9.83703	3.57825	9.35084	1.58689	4.54861	7.04957	2.99289	3.79142	8.62639	2.82514	1.15263	4.97567	0.00162214	0.0604942	0.0021427	0.019204	0.770854	0.671362	0.0551202	732.778	6.8046
0.029442	1696.75	49.5351	31.8124	83.9316	97.0007	44.592	32.9937	20.1186	73.5249	35.5643	53.2443	24.6644	78.7047	0.0103048	0.00203264	0.0115941	0.0113212	0.0507675	0.061347	0.0212039	0.4076	0.00315183	0.452334	0.00571972	0.0143739	0.00566981	2.97403	6.92888	9.1994	4.19731	4.75569	3.60002	4.17162	4.13525	1.59538	5.52862	4.13378	8.43455	9.58197	4.70415	0.00242862	0.00594546	0.26972	0.00155345	0.00797281	0.362492	0.376324	41.968	1.13691
0.0295519	1230.97	33.3538	13.6193	49.9865	93.1844	21.9949	95.8606	17.2774	16.7534	48.2175	50.4015	62.3364	50.221	0.039013	0.00128135	0.00111083	0.0278699	0.00611306	0.00744553	0.00272928	0.857662	0.00168155	0.00358625	0.0204943	0.0054207	0.0527164	7.45989	3.15544	3.60639	9.82174	7.9581	3.66789	5.77806	6.66725	8.93442	5.25831	2.28679	7.48599	3.18667	4.39673	0.0337789	0.00509415	0.022293	0.00106074	0.139395	0.020432	0.760742	23.0795	143.056
0.0298741	513.6	20.6012	98.9468	17.4262	72.8729	49.7586	16.6739	32.5714	39.6307	72.5035	84.7715	64.5023	80.1579	0.0338954	0.0101844	0.0290935	0.0571279	0.0251144	0.493756	0.950092	0.0164195	0.0837996	0.0191034	0.101954	0.00155151	0.063914	1.05963	3.75705	3.53681	4.32436	9.85152	2.81171	9.81205	2.29803	6.36243	2.68184	9.69638	7.09996	5.72195	4.25865	0.149445	0.00729629	0.00276614	0.317473	0.911638	0.0014665	0.69534	13.8058	1.57674
0.0298882	1521.91	15.2313	18.9118	22.0745	42.2938	94.6623	88.5459	37.6507	67.7288	47.205	39.5455	63.9181	18.9719	0.00191225	0.0118854	0.0422207	0.0866947	0.187481	0.037813	0.00830156	0.135438	0.00183224	0.328881	0.283229	0.0407944	0.00655096	4.13456	5.91115	2.59436	5.02152	6.51111	5.09156	8.43044	2.02306	6.68441	8.73472	7.99004	4.72411	1.49527	4.2124	0.00125007	0.00822183	0.0469576	0.587071	0.0147515	0.0033301	0.133751	12.1755	4.80875
0.0301257	434.785	19.6568	94.6963	5.62775	53.0276	90.2667	39.3666	71.2917	39.955	45.4586	36.2491	82.4938	51.9259	0.237126	0.15825	0.0026864	0.0125542	0.0483199	0.241405	0.236738	0.06081	0.0546896	0.00603067	0.00529335	0.00145759	0.00140824	9.1698	8.60191	4.85727	4.1751	7.10994	6.40178	7.48249	7.19898	6.84741	7.00174	2.79721	9.48702	5.3892	4.09624	0.0037469	0.00217142	0.0222423	0.128134	0.00190592	0.00205954	0.60539	12.0351	11.7653
0.0301692	1428.33	70.3994	5.57514	17.1956	30.0271	92.9574	39.3983	45.9034	32.3061	87.8761	65.1339	80.8693	94.4467	0.00660525	0.00666201	0.001166	0.0419771	0.0107108	0.213783	0.00196536	0.0396373	0.0111505	0.232866	0.14733	0.0308786	0.0046162	6.93004	5.82303	5.8769	9.05213	2.23227	1.69551	9.49616	7.05806	7.39396	6.44589	5.83919	2.16841	2.10513	4.09402	0.112023	0.0014532	0.00549762	0.0131127	0.295772	0.0442789	0.015272	254.901	14.3268
0.0301866	528.359	48.1452	13.669	46.9613	33.3957	47.2322	72.025	14.1615	86.1159	67.5478	82.3898	52.6861	85.3365	0.00158279	0.0107472	0.0139355	0.0450169	0.0860938	0.505156	0.245509	0.0743052	0.040055	0.00299711	0.0136132	0.0498576	0.285023	6.87158	6.06611	3.16083	9.79173	3.79474	6.03338	1.41362	5.46464	9.01979	2.04077	9.37467	2.26903	1.23437	4.09886	0.0137734	0.100273	0.00404102	0.00113237	0.00234742	0.99399	0.0436718	650.621	6.88843
0.0302889	1001.15	99.1105	64.2349	8.9465	35.0405	22.0604	40.1489	83.8253	91.7706	94.391	98.6772	75.408	72.4718	0.00299001	0.00608875	0.00422299	0.0343008	0.077786	0.673318	0.0322359	0.00867148	0.00255212	0.0240554	0.00242279	0.0137639	0.00622645	9.20502	1.06279	5.93773	6.8238	4.51551	5.55378	9.14037	7.12897	4.83457	6.73639	2.20906	9.5173	8.34537	5.25332	0.00127279	0.00123232	0.119206	0.0421659	0.0947827	0.0146695	0.0447926	137.797	60.6628
0.0305066	2195.73	85.7491	21.2779	49.37	52.4039	40.5597	99.7947	53.3248	41.6441	84.2143	40.6461	35.1543	63.2174	0.215796	0.0110273	0.00131445	0.0078893	0.226401	0.272121	0.0321697	0.00351144	0.00121824	0.753193	0.00465136	0.0405253	0.218627	9.15487	3.7027	2.72196	3.03851	9.17948	6.87844	5.35643	3.63374	3.54629	6.93708	5.09948	1.66641	2.42849	7.51103	0.00233916	0.00589468	0.0733428	0.378652	0.00127426	0.305927	0.0193925	354.092	469.064
0.0307565	1909.77	39.7017	19.9894	5.88032	42.5993	50.235	77.3919	84.3267	46.9323	16.1145	85.1511	72.0943	53.5635	0.00713502	0.0309635	0.0262288	0.415804	0.00409442	0.686561	0.00565674	0.0629347	0.0177972	0.0112901	0.00191706	0.0425479	0.0281159	5.77771	7.4996	4.05074	5.20027	7.09357	4.08953	2.31134	3.25789	5.14848	7.04303	2.60062	3.16281	1.07604	3.82629	0.00205135	0.932349	0.00136299	0.0206401	0.00576248	0.00542911	0.467629	37.9009	13.7226
0.0308206	1293.41	61.7754	22.3956	38.3999	88.3129	62.9368	51.2045	52.1405	52.5898	46.9657	39.3326	33.8146	90.2435	0.119691	0.0193015	0.00803169	0.0577026	0.0179725	0.564981	0.0110839	0.00308708	0.0100227	0.207924	0.0456846	0.0119959	0.00145363	4.53507	9.64684	7.09669	6.25421	7.9143	7.43372	2.64673	7.85068	7.40503	1.95657	3.51868	5.89706	8.11072	4.29295	0.0866594	0.00651983	0.00101975	0.444301	0.00643426	0.0110423	0.244576	3.56804	114.295
0.0310645	279.132	35.6932	13.0294	7.71222	90.3765	31.6136	48.2107	65.5739	90.6046	62.2835	78.1389	20.521	7.10936	0.26895	0.389706	0.0439977	0.0344068	0.0240597	0.285711	0.0215673	0.447198	0.278427	0.0113391	0.00160757	0.00114112	0.345775	7.27032	9.88859	5.78459	5.33183	9.03812	8.84293	9.62091	4.18996	4.51732	9.85326	2.74063	7.3105	1.49876	4.53658	0.00527678	0.00656376	0.00696451	0.0774092	0.275164	0.00167721	0.675187	2.11818	444.337
0.0310809	1066.15	91.8532	23.6693	30.3363	56.9557	26.7876	18.7526	16.4189	92.4252	94.3845	95.8771	17.4063	68.9302	0.00139825	0.00849709	0.0413935	0.00761678	0.110815	0.271625	0.00104438	0.00181602	0.00129473	0.0288497	0.00255855	0.148669	0.00592805	7.79359	7.28509	5.5052	9.30909	1.65142	5.89065	4.11812	3.62938	7.4615	2.89895	6.57471	9.60541	2.95528	5.42115	0.0106654	0.189595	0.21924	0.00141651	0.189945	0.0835915	0.205506	22.2087	127.551
0.0312718	194.089	14.9785	50.7412	9.05534	32.5105	34.5459	64.5278	38.8138	26.574	80.6474	93.6322	75.2187	70.4813	0.302596	0.00884479	0.00114398	0.0471977	0.0547018	0.0403956	0.0113533	0.0346518	0.00228187	0.00447634	0.011341	0.0617344	0.0094296	7.61568	4.56002	5.23545	9.64241	5.14624	2.55372	8.24679	4.87133	8.07451	2.68671	4.12476	9.41398	4.5145	3.71549	0.0897211	0.00108484	0.00258545	0.00946725	0.00151715	0.979243	0.0131316	98.8722	2.94615
0.031316	732.665	6.90252	13.8432	76.9049	53.1766	87.472	69.2332	49.5962	76.9001	77.974	7.63496	77.7434	8.89852	0.00342295	0.00294217	0.0043141	0.0283558	0.00378109	0.0106643	0.00164436	0.00393982	0.00394265	0.0222307	0.0336029	0.248022	0.0177555	2.48199	4.39783	1.38114	9.93837	8.49521	2.37508	8.72641	5.62134	9.69588	7.68238	6.3974	5.97518	6.64899	3.5893	0.799948	0.00135294	0.0296917	0.0733019	0.513476	0.0772449	0.714281	99.548	224.329
